SampleNumber,value,Unit,Wday,Day,Month,Year,Hour,Date,DateTime
291,12.91,Gbps,Wed,17,8,2016,0:30:00,17/8/2016,8/17/2016 0:30
292,12.83,Gbps,Wed,17,8,2016,0:45:00,17/8/2016,8/17/2016 0:45
293,12.69,Gbps,Wed,17,8,2016,1:00:00,17/8/2016,8/17/2016 1:00
294,12.65,Gbps,Wed,17,8,2016,1:15:00,17/8/2016,8/17/2016 1:15
295,12.57,Gbps,Wed,17,8,2016,1:30:00,17/8/2016,8/17/2016 1:30
296,12.48,Gbps,Wed,17,8,2016,1:45:00,17/8/2016,8/17/2016 1:45
297,12.12,Gbps,Wed,17,8,2016,2:00:00,17/8/2016,8/17/2016 2:00
298,11.85,Gbps,Wed,17,8,2016,2:15:00,17/8/2016,8/17/2016 2:15
299,11.48,Gbps,Wed,17,8,2016,2:30:00,17/8/2016,8/17/2016 2:30
300,11.05,Gbps,Wed,17,8,2016,2:45:00,17/8/2016,8/17/2016 2:45
301,10.41,Gbps,Wed,17,8,2016,3:00:00,17/8/2016,8/17/2016 3:00
302,9.93,Gbps,Wed,17,8,2016,3:15:00,17/8/2016,8/17/2016 3:15
303,9.3,Gbps,Wed,17,8,2016,3:30:00,17/8/2016,8/17/2016 3:30
304,8.6,Gbps,Wed,17,8,2016,3:45:00,17/8/2016,8/17/2016 3:45
305,7.86,Gbps,Wed,17,8,2016,4:00:00,17/8/2016,8/17/2016 4:00
306,7.19,Gbps,Wed,17,8,2016,4:15:00,17/8/2016,8/17/2016 4:15
307,6.86,Gbps,Wed,17,8,2016,4:30:00,17/8/2016,8/17/2016 4:30
308,6.37,Gbps,Wed,17,8,2016,4:45:00,17/8/2016,8/17/2016 4:45
309,6.68,Gbps,Wed,17,8,2016,5:00:00,17/8/2016,8/17/2016 5:00
310,5.9,Gbps,Wed,17,8,2016,5:15:00,17/8/2016,8/17/2016 5:15
311,5.41,Gbps,Wed,17,8,2016,5:30:00,17/8/2016,8/17/2016 5:30
312,5.07,Gbps,Wed,17,8,2016,5:45:00,17/8/2016,8/17/2016 5:45
313,4.79,Gbps,Wed,17,8,2016,6:00:00,17/8/2016,8/17/2016 6:00
314,4.7,Gbps,Wed,17,8,2016,6:15:00,17/8/2016,8/17/2016 6:15
315,4.77,Gbps,Wed,17,8,2016,6:30:00,17/8/2016,8/17/2016 6:30
316,4.69,Gbps,Wed,17,8,2016,6:45:00,17/8/2016,8/17/2016 6:45
317,4.77,Gbps,Wed,17,8,2016,7:00:00,17/8/2016,8/17/2016 7:00
318,4.97,Gbps,Wed,17,8,2016,7:15:00,17/8/2016,8/17/2016 7:15
319,5.22,Gbps,Wed,17,8,2016,7:30:00,17/8/2016,8/17/2016 7:30
320,5.48,Gbps,Wed,17,8,2016,7:45:00,17/8/2016,8/17/2016 7:45
321,5.68,Gbps,Wed,17,8,2016,8:00:00,17/8/2016,8/17/2016 8:00
322,6.05,Gbps,Wed,17,8,2016,8:15:00,17/8/2016,8/17/2016 8:15
323,6.36,Gbps,Wed,17,8,2016,8:30:00,17/8/2016,8/17/2016 8:30
324,6.77,Gbps,Wed,17,8,2016,8:45:00,17/8/2016,8/17/2016 8:45
325,7.07,Gbps,Wed,17,8,2016,9:00:00,17/8/2016,8/17/2016 9:00
326,7.58,Gbps,Wed,17,8,2016,9:15:00,17/8/2016,8/17/2016 9:15
327,7.9,Gbps,Wed,17,8,2016,9:30:00,17/8/2016,8/17/2016 9:30
328,10.02,Gbps,Wed,17,8,2016,9:45:00,17/8/2016,8/17/2016 9:45
329,8.31,Gbps,Wed,17,8,2016,10:00:00,17/8/2016,8/17/2016 10:00
330,8.82,Gbps,Wed,17,8,2016,10:15:00,17/8/2016,8/17/2016 10:15
331,8.91,Gbps,Wed,17,8,2016,10:30:00,17/8/2016,8/17/2016 10:30
332,9.22,Gbps,Wed,17,8,2016,10:45:00,17/8/2016,8/17/2016 10:45
333,9.46,Gbps,Wed,17,8,2016,11:00:00,17/8/2016,8/17/2016 11:00
334,9.7,Gbps,Wed,17,8,2016,11:15:00,17/8/2016,8/17/2016 11:15
335,9.9,Gbps,Wed,17,8,2016,11:30:00,17/8/2016,8/17/2016 11:30
336,10.09,Gbps,Wed,17,8,2016,11:45:00,17/8/2016,8/17/2016 11:45
337,10.23,Gbps,Wed,17,8,2016,12:00:00,17/8/2016,8/17/2016 12:00
338,10.19,Gbps,Wed,17,8,2016,12:15:00,17/8/2016,8/17/2016 12:15
339,10.4,Gbps,Wed,17,8,2016,12:30:00,17/8/2016,8/17/2016 12:30
340,10.64,Gbps,Wed,17,8,2016,12:45:00,17/8/2016,8/17/2016 12:45
341,10.89,Gbps,Wed,17,8,2016,13:00:00,17/8/2016,8/17/2016 13:00
342,11,Gbps,Wed,17,8,2016,13:15:00,17/8/2016,8/17/2016 13:15
343,11.06,Gbps,Wed,17,8,2016,13:30:00,17/8/2016,8/17/2016 13:30
344,11.27,Gbps,Wed,17,8,2016,13:45:00,17/8/2016,8/17/2016 13:45
345,11.29,Gbps,Wed,17,8,2016,14:00:00,17/8/2016,8/17/2016 14:00
346,11.3,Gbps,Wed,17,8,2016,14:15:00,17/8/2016,8/17/2016 14:15
347,11.36,Gbps,Wed,17,8,2016,14:30:00,17/8/2016,8/17/2016 14:30
348,11.32,Gbps,Wed,17,8,2016,14:45:00,17/8/2016,8/17/2016 14:45
349,11.29,Gbps,Wed,17,8,2016,15:00:00,17/8/2016,8/17/2016 15:00
350,11.44,Gbps,Wed,17,8,2016,15:15:00,17/8/2016,8/17/2016 15:15
351,11.37,Gbps,Wed,17,8,2016,15:30:00,17/8/2016,8/17/2016 15:30
352,11.29,Gbps,Wed,17,8,2016,15:45:00,17/8/2016,8/17/2016 15:45
353,11.09,Gbps,Wed,17,8,2016,16:00:00,17/8/2016,8/17/2016 16:00
354,11,Gbps,Wed,17,8,2016,16:15:00,17/8/2016,8/17/2016 16:15
355,11.03,Gbps,Wed,17,8,2016,16:30:00,17/8/2016,8/17/2016 16:30
356,11.06,Gbps,Wed,17,8,2016,16:45:00,17/8/2016,8/17/2016 16:45
357,11.22,Gbps,Wed,17,8,2016,17:00:00,17/8/2016,8/17/2016 17:00
358,11.16,Gbps,Wed,17,8,2016,17:15:00,17/8/2016,8/17/2016 17:15
359,11.1,Gbps,Wed,17,8,2016,17:30:00,17/8/2016,8/17/2016 17:30
360,11.17,Gbps,Wed,17,8,2016,17:45:00,17/8/2016,8/17/2016 17:45
361,11.17,Gbps,Wed,17,8,2016,18:00:00,17/8/2016,8/17/2016 18:00
362,11.25,Gbps,Wed,17,8,2016,18:15:00,17/8/2016,8/17/2016 18:15
363,11.18,Gbps,Wed,17,8,2016,18:30:00,17/8/2016,8/17/2016 18:30
364,10.98,Gbps,Wed,17,8,2016,18:45:00,17/8/2016,8/17/2016 18:45
365,10.94,Gbps,Wed,17,8,2016,19:00:00,17/8/2016,8/17/2016 19:00
366,11.1,Gbps,Wed,17,8,2016,19:15:00,17/8/2016,8/17/2016 19:15
367,11.32,Gbps,Wed,17,8,2016,19:30:00,17/8/2016,8/17/2016 19:30
368,11.44,Gbps,Wed,17,8,2016,19:45:00,17/8/2016,8/17/2016 19:45
369,11.47,Gbps,Wed,17,8,2016,20:00:00,17/8/2016,8/17/2016 20:00
370,11.54,Gbps,Wed,17,8,2016,20:15:00,17/8/2016,8/17/2016 20:15
371,11.52,Gbps,Wed,17,8,2016,20:30:00,17/8/2016,8/17/2016 20:30
372,11.56,Gbps,Wed,17,8,2016,20:45:00,17/8/2016,8/17/2016 20:45
373,11.58,Gbps,Wed,17,8,2016,21:00:00,17/8/2016,8/17/2016 21:00
374,11.72,Gbps,Wed,17,8,2016,21:15:00,17/8/2016,8/17/2016 21:15
375,11.83,Gbps,Wed,17,8,2016,21:30:00,17/8/2016,8/17/2016 21:30
376,11.85,Gbps,Wed,17,8,2016,21:45:00,17/8/2016,8/17/2016 21:45
377,11.95,Gbps,Wed,17,8,2016,22:00:00,17/8/2016,8/17/2016 22:00
378,12.04,Gbps,Wed,17,8,2016,22:15:00,17/8/2016,8/17/2016 22:15
379,12.15,Gbps,Wed,17,8,2016,22:30:00,17/8/2016,8/17/2016 22:30
380,12.11,Gbps,Wed,17,8,2016,22:45:00,17/8/2016,8/17/2016 22:45
381,12.25,Gbps,Wed,17,8,2016,23:00:00,17/8/2016,8/17/2016 23:00
382,12.37,Gbps,Wed,17,8,2016,23:15:00,17/8/2016,8/17/2016 23:15
383,12.52,Gbps,Wed,17,8,2016,23:30:00,17/8/2016,8/17/2016 23:30
384,12.74,Gbps,Wed,17,8,2016,23:45:00,17/8/2016,8/17/2016 23:45
385,12.6,Gbps,Thu,18,8,2016,0:00:00,18/8/2016,8/18/2016 0:00
386,12.68,Gbps,Thu,18,8,2016,0:15:00,18/8/2016,8/18/2016 0:15
387,12.63,Gbps,Thu,18,8,2016,0:30:00,18/8/2016,8/18/2016 0:30
388,12.73,Gbps,Thu,18,8,2016,0:45:00,18/8/2016,8/18/2016 0:45
389,12.73,Gbps,Thu,18,8,2016,1:00:00,18/8/2016,8/18/2016 1:00
390,12.71,Gbps,Thu,18,8,2016,1:15:00,18/8/2016,8/18/2016 1:15
391,12.62,Gbps,Thu,18,8,2016,1:30:00,18/8/2016,8/18/2016 1:30
392,12.36,Gbps,Thu,18,8,2016,1:45:00,18/8/2016,8/18/2016 1:45
393,12.11,Gbps,Thu,18,8,2016,2:00:00,18/8/2016,8/18/2016 2:00
394,11.75,Gbps,Thu,18,8,2016,2:15:00,18/8/2016,8/18/2016 2:15
395,10.72,Gbps,Thu,18,8,2016,2:30:00,18/8/2016,8/18/2016 2:30
396,10.7,Gbps,Thu,18,8,2016,2:45:00,18/8/2016,8/18/2016 2:45
397,10.17,Gbps,Thu,18,8,2016,3:00:00,18/8/2016,8/18/2016 3:00
398,9.65,Gbps,Thu,18,8,2016,3:15:00,18/8/2016,8/18/2016 3:15
399,9.03,Gbps,Thu,18,8,2016,3:30:00,18/8/2016,8/18/2016 3:30
400,8.34,Gbps,Thu,18,8,2016,3:45:00,18/8/2016,8/18/2016 3:45
401,7.72,Gbps,Thu,18,8,2016,4:00:00,18/8/2016,8/18/2016 4:00
402,7.09,Gbps,Thu,18,8,2016,4:15:00,18/8/2016,8/18/2016 4:15
403,6.63,Gbps,Thu,18,8,2016,4:30:00,18/8/2016,8/18/2016 4:30
404,6.43,Gbps,Thu,18,8,2016,4:45:00,18/8/2016,8/18/2016 4:45
405,6.27,Gbps,Thu,18,8,2016,5:00:00,18/8/2016,8/18/2016 5:00
406,5.77,Gbps,Thu,18,8,2016,5:15:00,18/8/2016,8/18/2016 5:15
407,5.42,Gbps,Thu,18,8,2016,5:30:00,18/8/2016,8/18/2016 5:30
408,5.21,Gbps,Thu,18,8,2016,5:45:00,18/8/2016,8/18/2016 5:45
409,4.85,Gbps,Thu,18,8,2016,6:00:00,18/8/2016,8/18/2016 6:00
410,4.74,Gbps,Thu,18,8,2016,6:15:00,18/8/2016,8/18/2016 6:15
411,4.62,Gbps,Thu,18,8,2016,6:30:00,18/8/2016,8/18/2016 6:30
412,4.66,Gbps,Thu,18,8,2016,6:45:00,18/8/2016,8/18/2016 6:45
413,4.75,Gbps,Thu,18,8,2016,7:00:00,18/8/2016,8/18/2016 7:00
414,4.9,Gbps,Thu,18,8,2016,7:15:00,18/8/2016,8/18/2016 7:15
415,5.07,Gbps,Thu,18,8,2016,7:30:00,18/8/2016,8/18/2016 7:30
416,5.35,Gbps,Thu,18,8,2016,7:45:00,18/8/2016,8/18/2016 7:45
417,5.54,Gbps,Thu,18,8,2016,8:00:00,18/8/2016,8/18/2016 8:00
418,5.71,Gbps,Thu,18,8,2016,8:15:00,18/8/2016,8/18/2016 8:15
419,6.12,Gbps,Thu,18,8,2016,8:30:00,18/8/2016,8/18/2016 8:30
420,6.54,Gbps,Thu,18,8,2016,8:45:00,18/8/2016,8/18/2016 8:45
421,6.8,Gbps,Thu,18,8,2016,9:00:00,18/8/2016,8/18/2016 9:00
422,7.12,Gbps,Thu,18,8,2016,9:15:00,18/8/2016,8/18/2016 9:15
423,7.45,Gbps,Thu,18,8,2016,9:30:00,18/8/2016,8/18/2016 9:30
424,7.77,Gbps,Thu,18,8,2016,9:45:00,18/8/2016,8/18/2016 9:45
425,8.04,Gbps,Thu,18,8,2016,10:00:00,18/8/2016,8/18/2016 10:00
426,8.41,Gbps,Thu,18,8,2016,10:15:00,18/8/2016,8/18/2016 10:15
427,8.63,Gbps,Thu,18,8,2016,10:30:00,18/8/2016,8/18/2016 10:30
428,8.7,Gbps,Thu,18,8,2016,10:45:00,18/8/2016,8/18/2016 10:45
429,9.16,Gbps,Thu,18,8,2016,11:00:00,18/8/2016,8/18/2016 11:00
430,9.57,Gbps,Thu,18,8,2016,11:15:00,18/8/2016,8/18/2016 11:15
431,9.77,Gbps,Thu,18,8,2016,11:30:00,18/8/2016,8/18/2016 11:30
432,9.95,Gbps,Thu,18,8,2016,11:45:00,18/8/2016,8/18/2016 11:45
433,10.06,Gbps,Thu,18,8,2016,12:00:00,18/8/2016,8/18/2016 12:00
434,10.11,Gbps,Thu,18,8,2016,12:15:00,18/8/2016,8/18/2016 12:15
435,10.25,Gbps,Thu,18,8,2016,12:30:00,18/8/2016,8/18/2016 12:30
436,10.42,Gbps,Thu,18,8,2016,12:45:00,18/8/2016,8/18/2016 12:45
437,10.58,Gbps,Thu,18,8,2016,13:00:00,18/8/2016,8/18/2016 13:00
438,10.77,Gbps,Thu,18,8,2016,13:15:00,18/8/2016,8/18/2016 13:15
439,10.88,Gbps,Thu,18,8,2016,13:30:00,18/8/2016,8/18/2016 13:30
440,11.1,Gbps,Thu,18,8,2016,13:45:00,18/8/2016,8/18/2016 13:45
441,11.05,Gbps,Thu,18,8,2016,14:00:00,18/8/2016,8/18/2016 14:00
442,11.14,Gbps,Thu,18,8,2016,14:15:00,18/8/2016,8/18/2016 14:15
443,11.28,Gbps,Thu,18,8,2016,14:30:00,18/8/2016,8/18/2016 14:30
444,11.31,Gbps,Thu,18,8,2016,14:45:00,18/8/2016,8/18/2016 14:45
445,11.23,Gbps,Thu,18,8,2016,15:00:00,18/8/2016,8/18/2016 15:00
446,11.27,Gbps,Thu,18,8,2016,15:15:00,18/8/2016,8/18/2016 15:15
447,11.27,Gbps,Thu,18,8,2016,15:30:00,18/8/2016,8/18/2016 15:30
448,11.22,Gbps,Thu,18,8,2016,15:45:00,18/8/2016,8/18/2016 15:45
449,10.94,Gbps,Thu,18,8,2016,16:00:00,18/8/2016,8/18/2016 16:00
450,10.87,Gbps,Thu,18,8,2016,16:15:00,18/8/2016,8/18/2016 16:15
451,10.91,Gbps,Thu,18,8,2016,16:30:00,18/8/2016,8/18/2016 16:30
452,10.99,Gbps,Thu,18,8,2016,16:45:00,18/8/2016,8/18/2016 16:45
453,11.07,Gbps,Thu,18,8,2016,17:00:00,18/8/2016,8/18/2016 17:00
454,11.01,Gbps,Thu,18,8,2016,17:15:00,18/8/2016,8/18/2016 17:15
455,11.08,Gbps,Thu,18,8,2016,17:30:00,18/8/2016,8/18/2016 17:30
456,11.11,Gbps,Thu,18,8,2016,17:45:00,18/8/2016,8/18/2016 17:45
457,11.08,Gbps,Thu,18,8,2016,18:00:00,18/8/2016,8/18/2016 18:00
458,11.1,Gbps,Thu,18,8,2016,18:15:00,18/8/2016,8/18/2016 18:15
459,11.07,Gbps,Thu,18,8,2016,18:30:00,18/8/2016,8/18/2016 18:30
460,11.04,Gbps,Thu,18,8,2016,18:45:00,18/8/2016,8/18/2016 18:45
461,10.89,Gbps,Thu,18,8,2016,19:00:00,18/8/2016,8/18/2016 19:00
462,10.98,Gbps,Thu,18,8,2016,19:15:00,18/8/2016,8/18/2016 19:15
463,11.18,Gbps,Thu,18,8,2016,19:30:00,18/8/2016,8/18/2016 19:30
464,11.24,Gbps,Thu,18,8,2016,19:45:00,18/8/2016,8/18/2016 19:45
465,11.47,Gbps,Thu,18,8,2016,20:00:00,18/8/2016,8/18/2016 20:00
466,11.44,Gbps,Thu,18,8,2016,20:15:00,18/8/2016,8/18/2016 20:15
467,11.48,Gbps,Thu,18,8,2016,20:30:00,18/8/2016,8/18/2016 20:30
468,11.56,Gbps,Thu,18,8,2016,20:45:00,18/8/2016,8/18/2016 20:45
469,11.64,Gbps,Thu,18,8,2016,21:00:00,18/8/2016,8/18/2016 21:00
470,11.7,Gbps,Thu,18,8,2016,21:15:00,18/8/2016,8/18/2016 21:15
471,11.73,Gbps,Thu,18,8,2016,21:30:00,18/8/2016,8/18/2016 21:30
472,11.81,Gbps,Thu,18,8,2016,21:45:00,18/8/2016,8/18/2016 21:45
473,11.92,Gbps,Thu,18,8,2016,22:00:00,18/8/2016,8/18/2016 22:00
474,12.05,Gbps,Thu,18,8,2016,22:15:00,18/8/2016,8/18/2016 22:15
475,12.18,Gbps,Thu,18,8,2016,22:30:00,18/8/2016,8/18/2016 22:30
476,12.18,Gbps,Thu,18,8,2016,22:45:00,18/8/2016,8/18/2016 22:45
477,12.29,Gbps,Thu,18,8,2016,23:00:00,18/8/2016,8/18/2016 23:00
478,12.44,Gbps,Thu,18,8,2016,23:15:00,18/8/2016,8/18/2016 23:15
479,12.59,Gbps,Thu,18,8,2016,23:30:00,18/8/2016,8/18/2016 23:30
480,12.68,Gbps,Thu,18,8,2016,23:45:00,18/8/2016,8/18/2016 23:45
481,12.85,Gbps,Fri,19,8,2016,0:00:00,19/8/2016,8/19/2016 0:00
482,12.76,Gbps,Fri,19,8,2016,0:15:00,19/8/2016,8/19/2016 0:15
483,12.8,Gbps,Fri,19,8,2016,0:30:00,19/8/2016,8/19/2016 0:30
484,12.82,Gbps,Fri,19,8,2016,0:45:00,19/8/2016,8/19/2016 0:45
485,12.75,Gbps,Fri,19,8,2016,1:00:00,19/8/2016,8/19/2016 1:00
486,12.68,Gbps,Fri,19,8,2016,1:15:00,19/8/2016,8/19/2016 1:15
487,12.68,Gbps,Fri,19,8,2016,1:30:00,19/8/2016,8/19/2016 1:30
488,12.66,Gbps,Fri,19,8,2016,1:45:00,19/8/2016,8/19/2016 1:45
489,12.52,Gbps,Fri,19,8,2016,2:00:00,19/8/2016,8/19/2016 2:00
490,12.25,Gbps,Fri,19,8,2016,2:15:00,19/8/2016,8/19/2016 2:15
491,11.89,Gbps,Fri,19,8,2016,2:30:00,19/8/2016,8/19/2016 2:30
492,11.54,Gbps,Fri,19,8,2016,2:45:00,19/8/2016,8/19/2016 2:45
493,11.06,Gbps,Fri,19,8,2016,3:00:00,19/8/2016,8/19/2016 3:00
494,10.53,Gbps,Fri,19,8,2016,3:15:00,19/8/2016,8/19/2016 3:15
495,9.94,Gbps,Fri,19,8,2016,3:30:00,19/8/2016,8/19/2016 3:30
496,9.26,Gbps,Fri,19,8,2016,3:45:00,19/8/2016,8/19/2016 3:45
497,8.56,Gbps,Fri,19,8,2016,4:00:00,19/8/2016,8/19/2016 4:00
498,7.82,Gbps,Fri,19,8,2016,4:15:00,19/8/2016,8/19/2016 4:15
499,7.56,Gbps,Fri,19,8,2016,4:30:00,19/8/2016,8/19/2016 4:30
500,7.21,Gbps,Fri,19,8,2016,4:45:00,19/8/2016,8/19/2016 4:45
501,6.96,Gbps,Fri,19,8,2016,5:00:00,19/8/2016,8/19/2016 5:00
502,6.51,Gbps,Fri,19,8,2016,5:15:00,19/8/2016,8/19/2016 5:15
503,6,Gbps,Fri,19,8,2016,5:30:00,19/8/2016,8/19/2016 5:30
504,5.62,Gbps,Fri,19,8,2016,5:45:00,19/8/2016,8/19/2016 5:45
505,5.34,Gbps,Fri,19,8,2016,6:00:00,19/8/2016,8/19/2016 6:00
506,5.1,Gbps,Fri,19,8,2016,6:15:00,19/8/2016,8/19/2016 6:15
507,4.83,Gbps,Fri,19,8,2016,6:30:00,19/8/2016,8/19/2016 6:30
508,4.63,Gbps,Fri,19,8,2016,6:45:00,19/8/2016,8/19/2016 6:45
509,4.59,Gbps,Fri,19,8,2016,7:00:00,19/8/2016,8/19/2016 7:00
510,4.65,Gbps,Fri,19,8,2016,7:15:00,19/8/2016,8/19/2016 7:15
511,4.67,Gbps,Fri,19,8,2016,7:30:00,19/8/2016,8/19/2016 7:30
512,4.8,Gbps,Fri,19,8,2016,7:45:00,19/8/2016,8/19/2016 7:45
513,4.91,Gbps,Fri,19,8,2016,8:00:00,19/8/2016,8/19/2016 8:00
514,5.09,Gbps,Fri,19,8,2016,8:15:00,19/8/2016,8/19/2016 8:15
515,5.39,Gbps,Fri,19,8,2016,8:30:00,19/8/2016,8/19/2016 8:30
516,5.69,Gbps,Fri,19,8,2016,8:45:00,19/8/2016,8/19/2016 8:45
517,6.03,Gbps,Fri,19,8,2016,9:00:00,19/8/2016,8/19/2016 9:00
518,6.4,Gbps,Fri,19,8,2016,9:15:00,19/8/2016,8/19/2016 9:15
519,6.62,Gbps,Fri,19,8,2016,9:30:00,19/8/2016,8/19/2016 9:30
520,6.94,Gbps,Fri,19,8,2016,9:45:00,19/8/2016,8/19/2016 9:45
521,7.15,Gbps,Fri,19,8,2016,10:00:00,19/8/2016,8/19/2016 10:00
522,7.62,Gbps,Fri,19,8,2016,10:15:00,19/8/2016,8/19/2016 10:15
523,8.01,Gbps,Fri,19,8,2016,10:30:00,19/8/2016,8/19/2016 10:30
524,8.35,Gbps,Fri,19,8,2016,10:45:00,19/8/2016,8/19/2016 10:45
525,8.52,Gbps,Fri,19,8,2016,11:00:00,19/8/2016,8/19/2016 11:00
526,8.86,Gbps,Fri,19,8,2016,11:15:00,19/8/2016,8/19/2016 11:15
527,9.14,Gbps,Fri,19,8,2016,11:30:00,19/8/2016,8/19/2016 11:30
528,9.13,Gbps,Fri,19,8,2016,11:45:00,19/8/2016,8/19/2016 11:45
529,9.12,Gbps,Fri,19,8,2016,12:00:00,19/8/2016,8/19/2016 12:00
530,8.74,Gbps,Fri,19,8,2016,12:15:00,19/8/2016,8/19/2016 12:15
531,8.37,Gbps,Fri,19,8,2016,12:30:00,19/8/2016,8/19/2016 12:30
532,8.3,Gbps,Fri,19,8,2016,12:45:00,19/8/2016,8/19/2016 12:45
533,9.03,Gbps,Fri,19,8,2016,13:00:00,19/8/2016,8/19/2016 13:00
534,10.26,Gbps,Fri,19,8,2016,13:15:00,19/8/2016,8/19/2016 13:15
535,10.92,Gbps,Fri,19,8,2016,13:30:00,19/8/2016,8/19/2016 13:30
536,11.32,Gbps,Fri,19,8,2016,13:45:00,19/8/2016,8/19/2016 13:45
537,11.58,Gbps,Fri,19,8,2016,14:00:00,19/8/2016,8/19/2016 14:00
538,11.77,Gbps,Fri,19,8,2016,14:15:00,19/8/2016,8/19/2016 14:15
539,11.87,Gbps,Fri,19,8,2016,14:30:00,19/8/2016,8/19/2016 14:30
540,11.83,Gbps,Fri,19,8,2016,14:45:00,19/8/2016,8/19/2016 14:45
541,11.87,Gbps,Fri,19,8,2016,15:00:00,19/8/2016,8/19/2016 15:00
542,11.82,Gbps,Fri,19,8,2016,15:15:00,19/8/2016,8/19/2016 15:15
543,11.75,Gbps,Fri,19,8,2016,15:30:00,19/8/2016,8/19/2016 15:30
544,11.6,Gbps,Fri,19,8,2016,15:45:00,19/8/2016,8/19/2016 15:45
545,11.33,Gbps,Fri,19,8,2016,16:00:00,19/8/2016,8/19/2016 16:00
546,11.27,Gbps,Fri,19,8,2016,16:15:00,19/8/2016,8/19/2016 16:15
547,11.31,Gbps,Fri,19,8,2016,16:30:00,19/8/2016,8/19/2016 16:30
548,11.24,Gbps,Fri,19,8,2016,16:45:00,19/8/2016,8/19/2016 16:45
549,11.43,Gbps,Fri,19,8,2016,17:00:00,19/8/2016,8/19/2016 17:00
550,11.26,Gbps,Fri,19,8,2016,17:15:00,19/8/2016,8/19/2016 17:15
551,11.21,Gbps,Fri,19,8,2016,17:30:00,19/8/2016,8/19/2016 17:30
552,11.26,Gbps,Fri,19,8,2016,17:45:00,19/8/2016,8/19/2016 17:45
553,11.26,Gbps,Fri,19,8,2016,18:00:00,19/8/2016,8/19/2016 18:00
554,11.45,Gbps,Fri,19,8,2016,18:15:00,19/8/2016,8/19/2016 18:15
555,11.46,Gbps,Fri,19,8,2016,18:30:00,19/8/2016,8/19/2016 18:30
556,11.2,Gbps,Fri,19,8,2016,18:45:00,19/8/2016,8/19/2016 18:45
557,11.1,Gbps,Fri,19,8,2016,19:00:00,19/8/2016,8/19/2016 19:00
558,11.3,Gbps,Fri,19,8,2016,19:15:00,19/8/2016,8/19/2016 19:15
559,11.42,Gbps,Fri,19,8,2016,19:30:00,19/8/2016,8/19/2016 19:30
560,11.56,Gbps,Fri,19,8,2016,19:45:00,19/8/2016,8/19/2016 19:45
561,11.52,Gbps,Fri,19,8,2016,20:00:00,19/8/2016,8/19/2016 20:00
562,11.58,Gbps,Fri,19,8,2016,20:15:00,19/8/2016,8/19/2016 20:15
563,11.56,Gbps,Fri,19,8,2016,20:30:00,19/8/2016,8/19/2016 20:30
564,11.65,Gbps,Fri,19,8,2016,20:45:00,19/8/2016,8/19/2016 20:45
565,11.67,Gbps,Fri,19,8,2016,21:00:00,19/8/2016,8/19/2016 21:00
566,11.72,Gbps,Fri,19,8,2016,21:15:00,19/8/2016,8/19/2016 21:15
567,11.82,Gbps,Fri,19,8,2016,21:30:00,19/8/2016,8/19/2016 21:30
568,12,Gbps,Fri,19,8,2016,21:45:00,19/8/2016,8/19/2016 21:45
569,12.15,Gbps,Fri,19,8,2016,22:00:00,19/8/2016,8/19/2016 22:00
570,12.19,Gbps,Fri,19,8,2016,22:15:00,19/8/2016,8/19/2016 22:15
571,12.1,Gbps,Fri,19,8,2016,22:30:00,19/8/2016,8/19/2016 22:30
572,12.29,Gbps,Fri,19,8,2016,22:45:00,19/8/2016,8/19/2016 22:45
573,12.3,Gbps,Fri,19,8,2016,23:00:00,19/8/2016,8/19/2016 23:00
574,12.53,Gbps,Fri,19,8,2016,23:15:00,19/8/2016,8/19/2016 23:15
575,12.7,Gbps,Fri,19,8,2016,23:30:00,19/8/2016,8/19/2016 23:30
576,12.13,Gbps,Fri,19,8,2016,23:45:00,19/8/2016,8/19/2016 23:45
577,13.64,Gbps,Sat,20,8,2016,0:00:00,20/8/2016,8/20/2016 0:00
578,12.72,Gbps,Sat,20,8,2016,0:15:00,20/8/2016,8/20/2016 0:15
579,12.82,Gbps,Sat,20,8,2016,0:30:00,20/8/2016,8/20/2016 0:30
580,12.79,Gbps,Sat,20,8,2016,0:45:00,20/8/2016,8/20/2016 0:45
581,12.74,Gbps,Sat,20,8,2016,1:00:00,20/8/2016,8/20/2016 1:00
582,12.75,Gbps,Sat,20,8,2016,1:15:00,20/8/2016,8/20/2016 1:15
583,12.68,Gbps,Sat,20,8,2016,1:30:00,20/8/2016,8/20/2016 1:30
584,12.54,Gbps,Sat,20,8,2016,1:45:00,20/8/2016,8/20/2016 1:45
585,12.28,Gbps,Sat,20,8,2016,2:00:00,20/8/2016,8/20/2016 2:00
586,12.04,Gbps,Sat,20,8,2016,2:15:00,20/8/2016,8/20/2016 2:15
587,11.71,Gbps,Sat,20,8,2016,2:30:00,20/8/2016,8/20/2016 2:30
588,11.19,Gbps,Sat,20,8,2016,2:45:00,20/8/2016,8/20/2016 2:45
589,10.59,Gbps,Sat,20,8,2016,3:00:00,20/8/2016,8/20/2016 3:00
590,10.02,Gbps,Sat,20,8,2016,3:15:00,20/8/2016,8/20/2016 3:15
591,9.35,Gbps,Sat,20,8,2016,3:30:00,20/8/2016,8/20/2016 3:30
592,8.76,Gbps,Sat,20,8,2016,3:45:00,20/8/2016,8/20/2016 3:45
593,7.94,Gbps,Sat,20,8,2016,4:00:00,20/8/2016,8/20/2016 4:00
